Date,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,RH2M
2016-12-26,16.76,0.0,5.38,6.64,26.88
2016-12-27,17.22,0.0,5.09,6.25,26.38
2016-12-28,17.83,0.0,5.38,5.91,25.52
2016-12-29,17.61,0.0,5.61,5.82,27.0
2016-12-30,17.48,0.0,5.59,5.59,27.79
2016-12-31,17.21,0.0,5.42,6.08,30.61
2017-01-01,16.22,0.0,5.61,6.61,26.77
2017-01-02,16.44,0.0,5.44,5.59,24.51
2017-01-03,17.34,0.0,5.61,6.4,25.14
2017-01-04,17.41,0.0,5.51,5.73,24.97
2017-01-05,17.94,0.0,5.6,5.02,24.12
2017-01-06,18.55,0.0,5.64,5.23,21.82
2017-01-07,18.92,0.0,5.24,6.32,12.96
2017-01-08,17.05,0.0,5.91,6.67,14.14
2017-01-09,14.5,0.0,5.73,4.98,18.41
2017-01-10,15.36,0.0,5.86,4.1,13.84
2017-01-11,18.54,0.0,5.6,3.65,14.75
2017-01-12,21.83,0.0,5.58,3.54,20.62
2017-01-13,20.16,0.0,4.61,4.06,14.47
2017-01-14,18.22,0.0,6.09,5.99,16.43
2017-01-15,17.53,0.0,5.92,4.6,15.3
2017-01-16,19.12,0.0,5.77,3.51,13.71
2017-01-17,20.62,0.0,5.97,3.69,12.89
2017-01-18,21.82,0.0,5.81,3.69,13.05
2017-01-19,22.96,0.0,6.06,4.76,12.61
2017-01-20,21.99,0.0,5.82,6.22,31.31
2017-01-21,23.7,0.0,6.06,4.88,32.97
2017-01-22,25.0,0.0,5.87,2.77,19.41
2017-01-23,26.39,0.0,5.77,2.53,19.61
2017-01-24,24.7,0.0,5.39,4.47,19.61
2017-01-25,22.64,0.0,5.21,4.96,13.73
2017-01-26,21.14,0.0,5.88,6.31,13.04
2017-01-27,21.3,0.0,5.95,5.76,13.7
2017-01-28,21.03,0.0,6.33,5.55,14.15
2017-01-29,20.69,0.0,6.41,4.8,14.95
2017-01-30,19.33,0.0,6.44,5.27,11.21
2017-01-31,17.94,0.0,6.41,5.95,14.46
2017-02-01,18.43,0.0,5.6,5.58,16.01
2017-02-02,20.93,0.0,5.35,5.99,16.63
2017-02-03,21.08,0.0,5.77,4.71,13.42
2017-02-04,21.0,0.0,6.14,6.22,13.26
2017-02-05,20.72,0.0,6.14,5.92,12.91
2017-02-06,20.55,0.0,5.45,5.91,13.37
2017-02-07,20.09,0.0,6.0,5.84,10.02
2017-02-08,19.15,0.0,6.04,5.89,11.44
2017-02-09,20.18,0.0,5.94,5.28,14.05
2017-02-10,21.06,0.0,6.0,5.33,12.27
2017-02-11,21.47,0.0,6.15,5.75,10.66
2017-02-12,21.37,0.0,5.68,6.2,9.05
2017-02-13,21.26,0.0,5.3,6.3,8.79
2017-02-14,20.27,0.0,5.91,6.19,11.6
2017-02-15,18.92,0.0,6.23,6.46,14.67
2017-02-16,18.3,0.0,6.18,6.7,16.76
2017-02-17,17.47,0.0,6.4,6.36,17.9
2017-02-18,16.32,0.0,6.39,5.88,16.96
2017-02-19,17.01,0.0,6.75,5.58,14.46
2017-02-20,18.5,0.0,6.74,5.77,11.99
2017-02-21,20.01,0.0,6.42,5.94,8.83
2017-02-22,21.28,0.0,6.29,6.46,11.83
2017-02-23,21.56,0.0,6.16,6.21,14.56
2017-02-24,22.13,0.0,6.46,6.5,16.25
2017-02-25,21.6,0.0,6.68,5.61,12.12
2017-02-26,21.62,0.0,6.47,4.92,10.49
2017-02-27,22.65,0.0,7.29,4.53,7.83
2017-02-28,24.36,0.0,5.89,4.83,10.09
2017-03-01,25.64,0.0,6.69,5.05,16.5
2017-03-02,25.41,0.0,6.81,4.6,18.75
2017-03-03,24.79,0.0,6.91,4.5,17.63
2017-03-04,25.4,0.0,6.89,4.25,14.77
2017-03-05,26.33,0.0,6.9,4.06,12.6
2017-03-06,25.28,0.0,7.02,3.25,13.04
2017-03-07,25.37,0.0,6.91,6.04,10.68
2017-03-08,24.75,0.0,6.88,5.31,11.45
2017-03-09,23.54,0.0,6.81,6.11,14.02
2017-03-10,21.08,0.0,7.22,6.54,14.5
2017-03-11,19.87,0.0,7.31,4.58,8.34
2017-03-12,20.89,0.0,7.5,4.2,8.69
2017-03-13,22.37,0.0,7.91,4.49,9.54
2017-03-14,23.77,0.0,6.53,4.77,7.73
2017-03-15,22.93,0.0,7.67,5.9,8.24
2017-03-16,23.03,0.0,7.61,4.81,8.54
2017-03-17,26.08,0.0,7.63,3.35,8.81
2017-03-18,24.74,0.0,7.05,5.69,11.62
2017-03-19,25.32,0.0,6.87,5.56,16.11
2017-03-20,26.13,0.0,6.65,4.98,16.05
2017-03-21,27.74,0.0,7.25,2.89,11.72
2017-03-22,29.33,0.0,6.87,3.02,11.91
2017-03-23,28.31,0.0,6.77,4.36,19.57
2017-03-24,29.76,0.0,7.2,4.01,18.1
2017-03-25,29.57,0.0,7.07,4.96,14.84
2017-03-26,27.59,0.0,7.21,5.46,12.12
2017-03-27,26.15,0.0,6.97,5.29,12.79
2017-03-28,26.12,0.0,7.52,5.0,10.31
2017-03-29,26.33,0.0,7.47,4.72,8.59
2017-03-30,27.38,0.0,7.64,4.51,8.66
2017-03-31,28.18,0.0,7.68,5.17,10.9
2017-04-01,27.64,0.0,7.18,6.97,17.82
2017-04-02,27.36,0.0,7.31,5.51,17.39
2017-04-03,27.81,0.0,7.49,4.81,11.43
2017-04-04,27.89,0.0,7.79,5.06,8.31
2017-04-05,30.12,0.0,6.39,4.27,7.6
2017-04-06,31.06,0.0,4.63,4.18,15.82
2017-04-07,30.67,0.03,6.01,3.75,22.08
2017-04-08,31.24,0.0,4.79,4.96,15.23
2017-04-09,32.08,0.0,6.97,6.8,17.7
2017-04-10,32.42,0.0,7.22,4.21,11.7
2017-04-11,31.47,0.0,7.01,4.56,13.83
2017-04-12,29.09,0.0,6.83,4.88,17.56
2017-04-13,27.26,0.0,6.86,5.92,19.92
2017-04-14,26.35,0.0,5.86,7.15,16.73
2017-04-15,25.95,0.0,7.13,6.68,11.36
2017-04-16,26.33,0.0,7.58,5.26,15.97
2017-04-17,27.51,0.0,7.65,5.35,14.12
2017-04-18,28.33,0.0,7.75,5.08,12.13
2017-04-19,29.35,0.0,8.0,5.75,10.28
2017-04-20,29.71,0.0,7.84,4.99,7.92
2017-04-21,30.07,0.0,7.69,3.44,9.03
2017-04-22,31.1,0.0,7.33,3.4,8.97
2017-04-23,31.61,0.0,7.73,3.44,8.16
2017-04-24,31.57,0.0,6.81,4.21,9.09
2017-04-25,32.4,0.0,6.91,4.97,11.49
2017-04-26,32.73,0.0,7.32,4.03,12.78
2017-04-27,33.79,0.0,7.45,3.28,14.83
2017-04-28,33.86,0.0,7.44,3.78,13.35
2017-04-29,33.21,0.0,7.31,5.02,9.67
2017-04-30,33.15,0.0,7.88,4.55,9.16
2017-05-01,33.13,0.0,7.81,4.61,9.41
2017-05-02,32.55,0.0,7.86,3.81,8.52
2017-05-03,33.46,0.0,7.66,3.86,10.67
2017-05-04,32.84,0.0,7.99,2.6,17.1
2017-05-05,33.55,0.0,7.16,3.43,12.35
2017-05-06,34.16,0.0,7.11,5.18,10.56
2017-05-07,33.48,0.0,6.13,4.45,21.09
2017-05-08,33.95,0.0,7.59,4.49,11.31
2017-05-09,33.24,0.0,7.47,5.14,17.29
2017-05-10,33.22,0.02,7.53,3.59,33.73
2017-05-11,33.82,0.0,7.5,3.83,28.5
2017-05-12,34.79,0.0,7.72,4.86,16.92
2017-05-13,33.75,0.0,7.91,3.42,11.56
2017-05-14,33.32,0.0,8.42,3.66,9.92
2017-05-15,32.88,0.0,7.51,3.47,12.76
2017-05-16,32.43,0.0,7.4,3.23,30.25
2017-05-17,34.01,0.05,6.73,3.28,33.53
2017-05-18,34.14,0.0,6.96,3.38,33.69
2017-05-19,33.72,0.0,6.96,4.07,26.82
2017-05-20,34.0,0.0,6.92,3.44,10.2
2017-05-21,33.92,0.0,6.8,4.98,13.83
2017-05-22,34.14,0.0,6.87,3.98,13.32
2017-05-23,33.29,0.0,7.39,4.49,10.75
2017-05-24,33.08,0.32,7.31,4.77,13.96
2017-05-25,31.62,0.89,6.55,3.72,45.25
2017-05-26,34.18,0.07,4.73,2.24,30.71
2017-05-27,34.37,0.0,7.42,4.14,23.61
2017-05-28,34.51,0.0,7.97,3.11,9.69
2017-05-29,35.66,0.0,7.56,1.89,9.3
2017-05-30,34.86,0.0,7.08,2.95,16.01
2017-05-31,33.51,0.0,7.07,4.56,35.02
2017-06-01,34.2,0.0,7.29,3.86,29.52
2017-06-02,35.48,0.0,7.38,3.52,23.91
2017-06-03,35.94,0.0,6.82,3.86,28.62
2017-06-04,34.87,0.0,7.16,6.2,37.92
2017-06-05,34.4,0.0,7.24,4.82,33.17
2017-06-06,34.68,0.0,7.25,3.09,33.95
2017-06-07,34.04,0.37,5.66,5.18,37.65
2017-06-08,35.02,0.0,6.61,3.43,31.5
2017-06-09,35.83,0.0,7.03,3.45,17.88
2017-06-10,35.73,0.0,6.67,2.68,18.87
2017-06-11,36.17,0.0,6.7,3.27,17.89
2017-06-12,35.12,0.0,7.21,4.39,31.01
2017-06-13,31.8,0.17,3.65,4.4,44.54
2017-06-14,31.45,1.42,6.37,2.73,45.15
2017-06-15,33.3,0.0,7.07,2.9,32.63
2017-06-16,35.21,0.0,7.01,3.95,19.8
2017-06-17,33.83,0.03,6.22,5.2,33.24
2017-06-18,30.74,2.47,6.0,4.14,51.85
2017-06-19,33.65,0.06,6.33,3.55,36.19
2017-06-20,33.39,0.04,4.34,3.76,37.34
2017-06-21,33.72,0.0,5.83,4.07,38.57
2017-06-22,34.74,0.0,7.16,3.94,29.98
2017-06-23,34.32,0.15,6.92,4.79,33.57
2017-06-24,31.44,10.73,4.66,3.97,45.58
2017-06-25,31.89,0.6,6.91,1.81,44.61
2017-06-26,33.85,0.0,7.43,2.13,31.78
2017-06-27,34.45,0.0,6.82,2.81,26.32
2017-06-28,33.86,0.0,7.07,3.46,29.02
2017-06-29,31.46,0.09,7.43,5.53,44.36
2017-06-30,33.47,0.01,7.21,3.19,31.29
2017-07-01,34.28,0.0,7.09,3.83,29.28
2017-07-02,34.53,0.01,6.58,4.0,26.25
2017-07-03,33.11,0.43,4.31,6.34,40.26
2017-07-04,33.47,0.0,7.06,5.48,35.19
2017-07-05,32.97,0.0,6.48,5.21,41.45
2017-07-06,31.46,4.05,6.62,5.86,48.23
2017-07-07,30.39,0.74,6.66,5.21,53.99
2017-07-08,32.67,0.0,7.03,3.97,40.31
2017-07-09,28.91,15.15,6.04,6.25,59.93
2017-07-10,26.87,2.37,6.53,4.66,63.62
2017-07-11,28.39,0.43,6.79,4.03,55.89
2017-07-12,30.64,0.02,6.04,2.99,46.27
2017-07-13,32.13,0.09,7.37,3.07,41.75
2017-07-14,32.19,0.06,7.15,4.02,43.95
2017-07-15,32.34,0.12,7.23,5.33,42.95
2017-07-16,32.07,0.0,7.35,5.46,44.08
2017-07-17,31.95,5.08,6.76,5.67,45.52
2017-07-18,30.24,3.12,3.51,4.96,51.25
2017-07-19,30.94,2.6,6.88,2.86,47.88
2017-07-20,31.91,0.0,7.29,3.81,43.52
2017-07-21,33.1,0.0,6.96,5.15,40.19
2017-07-22,31.07,1.57,6.67,5.02,53.41
2017-07-23,31.11,0.58,7.39,3.56,53.34
2017-07-24,31.61,1.84,5.94,4.17,47.6
2017-07-25,28.93,8.65,7.02,5.57,58.33
2017-07-26,29.96,0.85,7.43,4.05,53.49
2017-07-27,31.48,0.25,7.24,3.57,47.88
2017-07-28,32.75,0.0,7.45,3.24,41.99
2017-07-29,32.42,0.0,7.54,4.38,42.14
2017-07-30,32.76,0.03,5.22,2.85,40.08
2017-07-31,33.25,0.0,7.02,3.66,39.12
2017-08-01,31.93,0.0,7.23,5.37,48.17
2017-08-02,31.66,2.05,7.32,3.9,49.75
2017-08-03,32.18,0.6,7.02,4.59,48.08
2017-08-04,29.82,3.81,7.12,4.7,57.37
2017-08-05,29.41,1.66,7.14,3.73,58.27
2017-08-06,30.45,1.35,7.19,3.53,53.63
2017-08-07,28.29,5.08,6.46,2.97,60.2
2017-08-08,28.52,3.96,4.88,3.77,60.37
2017-08-09,29.76,2.64,6.16,2.23,54.31
2017-08-10,31.35,1.27,6.1,3.52,48.3
2017-08-11,32.35,0.0,7.13,4.09,42.47
2017-08-12,31.37,0.0,6.36,4.6,50.93
2017-08-13,30.55,0.02,5.19,4.55,53.73
2017-08-14,29.08,2.14,5.0,2.47,57.25
2017-08-15,32.4,0.0,6.74,3.26,39.48
2017-08-16,32.24,0.0,6.95,3.12,39.39
2017-08-17,28.54,1.07,6.04,5.17,64.06
2017-08-18,26.97,10.68,5.02,2.61,66.54
2017-08-19,27.29,11.75,4.92,1.77,61.87
2017-08-20,29.65,0.91,6.89,2.78,54.09
2017-08-21,31.06,4.22,5.8,3.31,49.43
2017-08-22,27.22,3.71,6.1,3.58,65.92
2017-08-23,28.68,0.98,6.89,2.05,55.72
2017-08-24,30.89,0.02,7.06,3.19,45.03
2017-08-25,32.68,0.0,7.47,3.21,31.83
2017-08-26,31.2,0.0,6.63,3.38,53.25
2017-08-27,30.36,0.18,6.19,6.11,55.68
2017-08-28,30.82,0.0,6.84,5.5,42.14
2017-08-29,31.21,0.05,6.89,3.38,32.29
2017-08-30,28.89,1.29,4.02,3.65,54.14
2017-08-31,27.94,5.45,7.18,5.16,63.59
2017-09-01,29.8,0.04,6.97,2.41,54.25
2017-09-02,31.56,0.0,6.74,4.55,41.43
2017-09-03,30.99,0.0,7.07,2.89,31.06
2017-09-04,29.29,1.32,4.31,3.91,55.88
2017-09-05,30.42,0.74,5.9,1.99,45.66
2017-09-06,31.3,0.0,6.85,3.12,42.45
2017-09-07,31.02,0.22,7.11,4.11,48.07
2017-09-08,31.33,0.04,5.67,3.28,47.29
2017-09-09,31.39,0.0,7.08,3.01,44.69
2017-09-10,31.65,0.0,7.44,3.11,41.05
2017-09-11,32.48,0.0,7.08,2.38,38.23
2017-09-12,32.24,0.0,7.19,3.66,37.91
2017-09-13,31.5,0.0,6.83,2.93,28.26
2017-09-14,30.6,0.0,5.3,3.4,47.52
2017-09-15,28.46,4.81,5.77,3.73,63.74
2017-09-16,30.24,0.46,6.88,2.25,53.46
2017-09-17,30.33,0.0,6.54,3.36,51.93
2017-09-18,30.86,0.0,7.12,4.27,45.72
2017-09-19,30.96,0.63,6.88,4.54,53.16
2017-09-20,31.71,0.31,6.57,3.72,48.51
2017-09-21,31.92,0.19,6.44,3.44,46.0
2017-09-22,31.68,0.0,6.81,2.71,41.86
2017-09-23,30.92,0.0,7.32,3.6,34.65
2017-09-24,30.57,0.0,6.99,4.68,22.85
2017-09-25,30.4,0.0,7.02,3.84,27.8
2017-09-26,29.94,0.0,7.28,4.35,29.2
2017-09-27,30.26,0.0,7.15,4.38,20.13
2017-09-28,31.15,0.0,6.86,2.97,34.09
2017-09-29,30.98,0.0,6.93,3.59,23.12
2017-09-30,30.81,0.0,7.04,3.49,35.7
2017-10-01,31.32,0.0,6.99,3.39,37.44
2017-10-02,30.46,0.0,6.89,3.82,21.33
2017-10-03,30.9,0.0,6.63,4.74,20.89
2017-10-04,30.88,0.0,6.49,3.78,37.71
2017-10-05,30.87,0.0,6.47,4.65,27.45
2017-10-06,30.11,0.0,6.75,4.71,18.97
2017-10-07,29.58,0.0,6.87,4.01,19.57
2017-10-08,29.18,0.0,6.84,4.19,18.45
2017-10-09,28.79,0.0,6.98,5.23,14.74
2017-10-10,28.98,0.0,6.47,4.65,16.12
2017-10-11,29.8,0.0,6.12,5.49,19.49
2017-10-12,29.23,0.0,6.41,5.92,19.26
2017-10-13,27.28,0.0,6.37,5.55,17.45
2017-10-14,26.68,0.0,6.57,5.53,20.49
2017-10-15,26.38,0.0,6.55,6.16,21.0
2017-10-16,26.22,0.0,6.93,5.62,20.12
2017-10-17,25.63,0.0,6.65,5.22,19.53
2017-10-18,25.22,0.0,6.87,4.11,18.99
2017-10-19,24.94,0.0,6.85,3.91,18.25
2017-10-20,25.4,0.0,6.77,4.21,17.25
2017-10-21,25.91,0.0,6.77,4.27,17.98
2017-10-22,25.95,0.0,6.71,4.41,17.6
2017-10-23,25.87,0.0,6.89,4.1,15.62
2017-10-24,25.86,0.0,6.63,3.96,15.28
2017-10-25,26.17,0.0,6.85,4.2,17.09
2017-10-26,25.38,0.0,6.52,6.45,25.06
2017-10-27,23.36,0.0,5.75,6.29,22.84
2017-10-28,23.89,0.0,6.04,5.55,25.36
2017-10-29,25.05,0.0,5.98,5.19,26.27
2017-10-30,25.7,0.0,6.12,5.07,21.6
2017-10-31,25.12,0.0,6.04,4.99,18.23
2017-11-01,24.62,0.0,6.42,4.97,16.89
2017-11-02,25.05,0.0,6.57,5.4,15.69
2017-11-03,23.93,0.0,6.56,4.51,16.94
2017-11-04,23.22,0.0,5.98,4.55,18.88
2017-11-05,22.51,0.0,6.31,4.83,19.83
2017-11-06,21.8,0.0,6.38,4.4,18.2
2017-11-07,22.2,0.0,5.8,4.64,18.25
2017-11-08,22.31,0.0,6.22,5.71,19.27
2017-11-09,22.17,0.0,6.09,5.98,18.13
2017-11-10,21.5,0.0,5.92,5.38,18.32
2017-11-11,21.4,0.0,5.83,4.1,19.31
2017-11-12,21.79,0.0,6.16,3.35,15.22
2017-11-13,21.94,0.0,6.25,3.86,12.95
2017-11-14,23.91,0.0,5.98,3.42,13.43
2017-11-15,24.97,0.0,6.05,3.95,12.06
2017-11-16,25.08,0.0,5.96,4.48,11.98
2017-11-17,24.93,0.0,6.0,4.64,14.87
2017-11-18,25.67,0.0,6.03,4.14,18.41
2017-11-19,26.33,0.0,5.91,4.58,18.24
2017-11-20,26.2,0.0,4.84,5.33,18.57
2017-11-21,24.1,0.0,4.56,6.0,17.46
2017-11-22,23.73,0.0,4.95,5.97,14.24
2017-11-23,22.53,0.0,4.8,5.95,18.15
2017-11-24,21.99,0.0,5.49,5.39,21.06
2017-11-25,22.16,0.0,5.8,5.13,19.94
2017-11-26,21.69,0.0,5.87,5.5,20.06
2017-11-27,20.68,0.0,5.71,4.96,21.84
2017-11-28,20.76,0.0,5.93,4.3,21.27
2017-11-29,21.44,0.0,5.68,4.57,19.69
2017-11-30,21.24,0.0,5.65,4.43,17.85
2017-12-01,20.56,0.0,5.7,4.86,18.93
2017-12-02,20.26,0.0,5.01,4.38,19.66
2017-12-03,21.53,0.0,5.3,4.26,19.79
2017-12-04,21.94,0.0,5.32,5.07,13.96
2017-12-05,21.04,0.0,5.24,5.37,15.33
2017-12-06,21.13,0.0,4.79,6.05,27.43
2017-12-07,20.86,0.0,3.84,5.86,33.31
2017-12-08,18.54,0.0,3.18,5.69,34.13
2017-12-09,18.69,0.0,2.62,4.97,26.94
2017-12-10,17.68,0.0,5.14,4.48,26.04
2017-12-11,18.01,0.0,5.25,4.75,25.95
2017-12-12,19.4,0.0,3.49,4.35,25.35
2017-12-13,22.86,0.0,4.88,5.86,22.33
2017-12-14,22.59,0.0,4.06,6.32,24.33
2017-12-15,22.29,0.0,3.91,5.79,25.52
2017-12-16,21.37,0.0,4.34,4.52,24.49
2017-12-17,20.53,0.0,5.43,4.57,18.72
2017-12-18,19.99,0.0,5.67,3.19,16.61
2017-12-19,22.58,0.0,5.48,3.08,18.53
2017-12-20,24.64,0.0,4.42,3.51,19.57
2017-12-21,26.26,0.0,4.97,2.47,20.91
2017-12-22,23.08,0.0,4.39,4.37,24.0
2017-12-23,18.09,0.0,5.06,7.73,32.49
2017-12-24,17.6,0.0,5.11,7.16,30.27
2017-12-25,18.69,0.0,4.68,5.99,30.52
2017-12-26,19.04,0.0,5.36,5.65,30.7
2017-12-27,18.79,0.0,5.58,4.59,27.78
2017-12-28,18.91,0.0,5.58,4.14,27.38
2017-12-29,17.78,0.0,5.74,5.73,22.62
2017-12-30,17.01,0.0,5.45,6.53,24.66
2017-12-31,17.77,0.0,5.12,7.54,23.43
2018-01-01,17.14,0.0,5.21,7.04,23.2
2018-01-02,16.3,0.0,5.13,6.88,26.83
2018-01-03,15.95,0.0,5.51,6.28,27.88
2018-01-04,16.05,0.0,5.24,6.19,28.94
2018-01-05,15.97,0.0,5.51,6.24,25.23
2018-01-06,15.97,0.0,5.62,5.18,26.2
2018-01-07,17.35,0.0,5.49,4.87,20.27
2018-01-08,17.97,0.0,5.65,4.99,17.62
2018-01-09,17.8,0.0,5.88,4.74,21.71
2018-01-10,17.53,0.0,5.64,4.96,19.42
2018-01-11,16.55,0.0,6.06,5.33,21.82
2018-01-12,15.64,0.0,5.91,4.86,19.59
2018-01-13,15.53,0.0,6.02,5.33,20.38
2018-01-14,15.48,0.0,5.92,5.32,21.2
2018-01-15,16.2,0.0,5.48,5.93,17.97
2018-01-16,16.19,0.0,5.71,5.84,14.9
2018-01-17,15.82,0.0,6.21,5.46,16.71
2018-01-18,16.05,0.0,6.24,5.1,17.67
2018-01-19,17.0,0.0,5.78,4.95,17.79
2018-01-20,17.22,0.0,6.07,4.77,14.24
2018-01-21,16.57,0.0,6.02,4.97,13.19
2018-01-22,15.45,0.0,6.27,6.62,20.18
2018-01-23,15.28,0.0,5.83,6.1,23.74
2018-01-24,16.19,0.0,6.17,5.23,21.16
2018-01-25,16.62,0.0,5.71,5.57,27.15
2018-01-26,17.34,0.0,5.45,5.72,32.14
2018-01-27,16.89,0.0,5.45,6.04,23.98
2018-01-28,17.66,0.0,5.41,6.17,18.89
2018-01-29,17.73,0.0,5.92,6.69,13.18
2018-01-30,17.32,0.0,5.73,6.78,14.63
2018-01-31,17.17,0.0,5.34,6.95,18.26
2018-02-01,17.85,0.0,5.56,6.38,17.85
2018-02-02,18.78,0.0,5.9,4.97,15.43
2018-02-03,20.32,0.0,6.19,4.1,14.43
2018-02-04,21.39,0.0,5.9,4.43,13.97
2018-02-05,21.77,0.0,6.34,4.48,12.38
2018-02-06,21.72,0.0,6.57,4.62,12.47
2018-02-07,21.87,0.0,6.53,3.86,11.82
2018-02-08,23.37,0.0,6.27,3.85,13.24
2018-02-09,25.37,0.0,6.21,2.6,11.98
2018-02-10,23.96,0.0,6.24,3.71,14.15
2018-02-11,24.49,0.0,6.11,4.1,17.1
2018-02-12,22.42,0.0,6.54,4.61,10.22
2018-02-13,20.63,0.0,6.09,6.27,13.19
2018-02-14,21.75,0.0,6.15,5.3,12.91
2018-02-15,21.95,0.0,6.17,5.46,14.24
2018-02-16,20.52,0.0,6.51,5.77,13.73
2018-02-17,20.32,0.0,6.59,5.5,12.39
2018-02-18,21.34,0.0,6.42,4.57,14.73
2018-02-19,22.57,0.0,6.49,3.76,14.26
2018-02-20,25.07,0.0,6.36,2.79,11.54
2018-02-21,27.34,0.0,6.77,3.49,13.07
2018-02-22,27.34,0.0,4.89,3.91,18.52
2018-02-23,29.08,0.0,5.5,2.41,32.42
2018-02-24,27.96,0.0,6.04,2.32,25.6
2018-02-25,27.63,0.0,5.81,3.08,21.53
2018-02-26,29.05,0.0,6.27,2.71,27.34
2018-02-27,27.59,0.0,6.63,5.07,22.31
2018-02-28,26.01,0.0,7.03,5.14,12.93
2018-03-01,24.22,0.0,7.4,5.28,9.46
2018-03-02,24.29,0.0,7.34,4.8,13.12
2018-03-03,26.09,0.0,7.13,5.09,13.84
2018-03-04,26.28,0.0,7.12,3.65,11.54
2018-03-05,26.53,0.0,7.03,2.85,8.56
2018-03-06,27.83,0.0,7.33,2.71,6.7
2018-03-07,28.67,0.0,6.9,2.9,9.8
2018-03-08,28.74,0.0,7.24,4.33,13.35
2018-03-09,27.89,0.0,7.45,4.9,6.7
2018-03-10,26.87,0.0,7.52,5.02,7.08
2018-03-11,27.05,0.0,7.6,4.6,7.89
2018-03-12,26.82,0.0,7.61,5.09,7.4
2018-03-13,26.81,0.0,7.56,4.98,8.64
2018-03-14,26.75,0.0,7.66,4.48,8.34
2018-03-15,26.44,0.0,7.57,4.45,8.15
2018-03-16,26.64,0.0,7.8,5.06,6.69
2018-03-17,26.94,0.0,6.69,3.84,5.91
2018-03-18,27.15,0.0,6.85,3.86,6.02
2018-03-19,27.58,0.0,7.43,4.55,7.36
2018-03-20,28.11,0.0,7.56,3.19,7.57
2018-03-21,30.43,0.0,7.27,2.21,7.05
2018-03-22,31.3,0.0,6.99,3.73,18.74
2018-03-23,29.0,0.0,6.56,5.27,11.73
2018-03-24,23.96,0.0,6.45,6.5,7.6
2018-03-25,24.28,0.0,7.31,4.86,5.7
2018-03-26,27.21,0.0,7.24,4.29,4.24
2018-03-27,28.91,0.0,7.67,4.41,5.44
2018-03-28,26.58,0.0,6.27,7.33,9.6
2018-03-29,24.3,0.0,6.58,6.36,10.66
2018-03-30,25.23,0.0,6.41,5.87,13.51
2018-03-31,26.66,0.0,6.24,5.53,12.32
2018-04-01,27.06,0.0,7.73,4.52,11.68
2018-04-02,28.21,0.0,7.49,4.48,10.26
2018-04-03,27.63,0.0,7.32,5.09,6.32
2018-04-04,27.54,0.0,7.55,5.64,6.99
2018-04-05,27.86,0.0,7.61,5.36,7.98
2018-04-06,28.28,0.0,7.25,5.45,9.84
2018-04-07,28.31,0.0,7.63,5.6,8.85
2018-04-08,28.2,0.0,7.64,5.51,8.54
2018-04-09,28.3,0.0,7.96,5.28,7.63
2018-04-10,27.88,0.0,7.88,5.14,7.32
2018-04-11,28.44,0.0,7.54,4.39,8.42
2018-04-12,29.46,0.0,7.96,3.03,9.6
2018-04-13,31.61,0.0,7.66,2.39,8.53
2018-04-14,32.64,0.0,6.64,3.65,24.66
2018-04-15,33.46,0.0,7.07,3.38,22.51
2018-04-16,33.02,0.0,7.44,4.17,14.87
2018-04-17,32.66,0.0,7.91,3.81,10.13
2018-04-18,32.51,0.0,7.52,3.71,26.63
2018-04-19,33.29,0.0,7.1,2.29,27.91
2018-04-20,33.03,0.0,7.14,3.74,8.32
2018-04-21,31.82,0.0,7.04,2.9,7.24
2018-04-22,32.71,0.0,7.86,2.0,7.88
2018-04-23,32.59,0.0,7.91,2.79,6.63
2018-04-24,32.6,0.0,7.8,3.54,7.93
2018-04-25,32.96,0.0,7.32,4.61,9.49
2018-04-26,33.47,0.0,6.25,4.82,14.85
2018-04-27,33.52,0.0,6.93,3.77,12.6
2018-04-28,33.63,0.0,7.4,3.03,9.41
2018-04-29,34.36,0.0,7.57,2.01,9.67
2018-04-30,34.55,0.0,7.83,3.04,10.52
2018-05-01,35.61,0.0,7.78,2.53,16.98
2018-05-02,35.48,0.01,7.73,2.63,18.09
2018-05-03,33.75,0.0,8.36,3.26,9.49
2018-05-04,33.46,0.0,7.93,4.66,19.18
2018-05-05,34.61,0.0,7.97,2.89,10.34
2018-05-06,34.35,0.0,7.92,3.66,9.59
2018-05-07,34.3,0.0,8.19,2.58,9.33
2018-05-08,34.24,0.0,7.72,2.14,4.5
2018-05-09,35.33,0.0,7.41,2.31,10.59
2018-05-10,34.31,0.18,6.42,4.53,29.36
2018-05-11,34.85,0.0,6.82,3.29,33.01
2018-05-12,35.3,0.44,7.4,3.95,26.77
2018-05-13,34.35,0.0,6.42,4.92,30.62
2018-05-14,35.28,0.0,6.68,2.46,25.4
2018-05-15,35.01,0.0,6.66,3.63,22.89
2018-05-16,34.41,0.0,7.5,3.76,14.9
2018-05-17,34.43,0.0,7.58,3.88,13.82
2018-05-18,34.64,0.0,7.62,1.97,15.94
2018-05-19,35.43,0.0,8.05,2.68,11.84
2018-05-20,36.33,0.0,8.08,2.3,10.14
2018-05-21,34.3,0.0,8.5,4.34,8.78
2018-05-22,34.1,0.0,8.13,2.97,9.87
2018-05-23,35.47,0.0,8.02,3.31,12.84
2018-05-24,34.67,0.0,7.72,4.64,8.19
2018-05-25,34.76,0.0,7.8,5.02,19.08
